"id","address","coordinates","phone","rating","restaurent","review_count","timestamp","zip_code"
"AwNmI0yrnjeN8iga_Vn0IA","[{""S"":""217 E 51st St""},{""S"":""New York, NY 10022""}]","40.7562799 , -73.96927","(212) 649-5895","4.5","Greenacre Park","114","03/03/2022, 22:36:40","10022"
"DmLmy-enZs9wOWhFJF3p5A","[{""S"":""796 Franklin Ave""},{""S"":""Brooklyn, NY 11238""}]","40.671293 , -73.958006","(718) 576-6611","3.5","El Barrio Burritos","251","03/03/2022, 22:37:40","11238"
"nI1UYDCYUTt23TpGxqnLKg","[{""S"":""75 9th Ave""},{""S"":""New York, NY 10011""}]","40.7422762672197 , -74.0048000961542","(212) 989-6699","4.0","Buddakan","4230","03/03/2022, 22:36:29","10011"
"ZavZHhbaPQS8ed7gdeElYQ","[{""S"":""2100 88th Street""},{""S"":""SUITE F-1""},{""S"":""North Bergen, NJ 07047""}]","40.81331828413152 , -74.01193134463082","(201) 295-8457","2.5","Panda Express","60","03/03/2022, 22:37:32","07047"
"ItL1MPc-ruJagHTkdshW7w","[{""S"":""2169 Lemoine Ave""},{""S"":""Fort Lee, NJ 07024""}]","40.85667 , -73.96741","(201) 944-6110","3.5","Dong Bo Sung","94","03/03/2022, 22:37:28","07024"
"TsYrzVVtkKO4Asrk_L9stw","[{""S"":""235 Columbus Ave""},{""S"":""New York, NY 10023""}]","40.7764333 , -73.9794019","(212) 776-4921","3.5","Parm","618","03/03/2022, 22:36:58","10023"
"25npnVAlhRjguunYS8zy8w","[{""S"":""77 E 4th St""},{""S"":""New York, NY 10003""}]","40.72662 , -73.99019","(212) 674-1557","4.5","Piccola Strada","206","03/03/2022, 22:36:59","10003"
"U60GbyJIMzwKZaP5IRgnBg","[{""S"":""176 7th Ave""},{""S"":""New York, NY 10011""}]","40.74257 , -73.99699","","3.5","Bar Veloce","184","03/03/2022, 22:37:03","10011"
"uvQM9dckyv8RZB3hQYrKKw","[{""S"":""69 New St""},{""S"":""New York, NY 10004""}]","40.70574 , -74.012402","(212) 809-6990","4.0","The Grotto Pizzeria & Ristorante","158","03/03/2022, 22:37:06","10004"
"dX3EgCZzY17GZC_ob5DsfA","[{""S"":""2072 Frederick Douglass Blvd""},{""S"":""New York, NY 10026""}]","40.80194 , -73.95694","","4.0","Dragon Sushi","20","03/03/2022, 22:37:18","10026"
"zDujEq9qZk13nBcG2PH4tA","[{""S"":""21-50 44th Dr""},{""S"":""Long Island City, NY 11101""}]","40.7476595714373 , -73.9455319123659","(718) 707-0009","4.5","Il Falco","316","03/03/2022, 22:36:56","11101"
"4NCvsUR3cKLaPgIZJK622w","[{""S"":""409 Irving Ave""},{""S"":""Brooklyn, NY 11237""}]","40.696949 , -73.910232","(718) 821-5988","4.0","Chang Hong Chinese Restaurant","12","03/03/2022, 22:37:32","11237"
"h37t9rA06Sr4EetJjKrfzw","[{""S"":""103 Greenwich Ave""},{""S"":""New York, NY 10014""}]","40.73778 , -74.00197","(212) 889-8884","4.5","Don Angie","497","03/03/2022, 22:36:35","10014"
"UC3n_0vZ5zI1fvi7UzNZAg","[{""S"":""432 Park Ave S""},{""S"":""New York, NY 10016""}]","40.74422 , -73.98365","(646) 476-4521","4.5","Sabai Thai","369","03/03/2022, 22:36:39","10016"
"etIbdlTKz2yLkvr9MWNPvw","[{""S"":""87-18 Queens Blvd""},{""S"":""Elmhurst, NY 11373""}]","40.7349699 , -73.87586","(718) 803-3033","3.5","Sushi Island","406","03/03/2022, 22:37:15","11373"
"EPr3PIfano_q04qz-lO-GQ","[{""S"":""238 Central Ave""},{""S"":""Brooklyn, NY 11221""}]","40.6974158940626 , -73.9240515271922","(718) 484-7358","4.5","Don Andrés","24","03/03/2022, 22:37:44","11221"
"BQSPAXJcPw-7Gt2CCrH2Yw","[{""S"":""686 Bergen Ave""},{""S"":""Jersey City, NJ 07304""}]","40.723524 , -74.07016","(201) 435-8380","4.5","Ita Italian Kitchen","98","03/03/2022, 22:37:07","07304"
"pfmAcS-g6SiNG0KlLvrqnA","[{""S"":""146 Essex St""},{""S"":""New York, NY 10002""}]","40.720434786101286 , -73.98686057623863","(212) 614-0146","4.0","Beauty & Essex","3621","03/03/2022, 22:36:30","10002"
"sBP8072dTkHDHyS8MTaZcQ","[{""S"":""79-11 Roosevelt Ave""},{""S"":""Jackson Heights, NY 11372""}]","40.74759 , -73.88623","(718) 424-7272","4.0","Coatzingo Restaurant","55","03/03/2022, 22:37:41","11372"
"zaYK-LuVRUoUVt6EV-xmPg","[{""S"":""127 Macdougal St""},{""S"":""New York, NY 10012""}]","40.73063650237976 , -74.0000907846602","(212) 475-2246","4.0","Tokyo Record Bar","167","03/03/2022, 22:37:13","10012"
"f7apP8A_0_KqcGQTK4V2TQ","[{""S"":""65 E 55th St""},{""S"":""New York, NY 10022""}]","40.76079 , -73.97221","(212) 307-7311","4.0","Aquavit","802","03/03/2022, 22:36:29","10022"
"k8GFfCXO2FIIJIo0ICYSRA","[{""S"":""106 Greenwich St""},{""S"":""New York, NY 10006""}]","40.70854 , -74.01367","(917) 261-7122","4.0","Bao Bao Cafe","220","03/03/2022, 22:37:23","10006"
"0MqKMvDvmw6s3mnycYLcog","[{""S"":""8440 Grand Ave""},{""S"":""Elmhurst, NY 11373""}]","40.734255 , -73.882604","(718) 606-9977","4.5","Josefina's Restaurant","30","03/03/2022, 22:37:41","11373"
"O73yeXgNF7ReLuY6EsOa1w","[{""S"":""67 Nassau St""},{""S"":""New York, NY 10038""}]","40.709488 , -74.008663","(646) 799-9911","4.5","Sushi & Co","104","03/03/2022, 22:37:14","10038"
"EhJO7B2hzHq8NT8iFKoCwg","[{""S"":""219 E 116th St""},{""S"":""New York, NY 10029""}]","40.7976444478292 , -73.9390864432851","(646) 351-6895","4.0","Hot Jalapeño","84","03/03/2022, 22:37:38","10029"
"6EArjn_iacj-yGVLTKWuEQ","[{""S"":""475 Driggs Ave""},{""S"":""Brooklyn, NY 11211""}]","40.718827 , -73.954131","(718) 963-2555","4.0","Fushimi Williamsburg","736","03/03/2022, 22:37:10","11211"
"wzmeaMTm5cZ1JCjep7iQeA","[{""S"":""219 E 23rd St""},{""S"":""New York, NY 10010""}]","40.73852 , -73.98201","(646) 781-9595","4.5","ZLS BBQ","22","03/03/2022, 22:37:25","10010"
"nV-LbnEV_2OwXvXRany1sg","[{""S"":""811 Seneca Ave""},{""S"":""Ridgewood, NY 11385""}]","40.7013459 , -73.9049338","(718) 885-8080","4.0","Hungry Burrito","72","03/03/2022, 22:37:41","11385"
"VoAuIReq_cPUrFwxbWqG_Q","[{""S"":""307 Amsterdam Ave""},{""S"":""New York, NY 10023""}]","40.7801199 , -73.98032","(212) 433-3999","4.5","Sala Thai Restaurant","551","03/03/2022, 22:36:31","10023"
"IS94JDTcq_WedBcj6P4qpQ","[{""S"":""210 W 10th St""},{""S"":""New York, NY 10014""}]","40.73399 , -74.00418","(646) 357-0453","4.0","Sushi on Jones","219","03/03/2022, 22:37:12","10014"
"oLp2RDF7UgS_mjnikme5Gg","[{""S"":""31st St & Bergenline Ave""},{""S"":""Union City, NJ 07087""}]","40.77162 , -74.02957","(201) 484-9046","4.5","Torta Truck","29","03/03/2022, 22:37:38","07087"
"vbvtWBbO3Q-Q15w7aHxgVg","[{""S"":""841 Broadway""},{""S"":""New York, NY 10003""}]","40.7342670594805 , -73.9910549187747","(646) 467-8803","3.5","Max Brenner - New York","4806","03/03/2022, 22:36:29","10003"
"8qSOz7oTPUUCafsMOBBNEQ","[{""S"":""97 Nassau St""},{""S"":""New York, NY 10038""}]","40.710558 , -74.007594","(212) 227-3104","4.5","Pisillo Italian Panini","640","03/03/2022, 22:36:40","10038"
"Da9aNH6kW3fv4mTzqx3yPw","[{""S"":""148 Mulberry St""},{""S"":""New York, NY 10013""}]","40.7189596 , -73.9972725","(212) 431-4205","3.5","Caffe Palermo","611","03/03/2022, 22:36:59","10013"
"t9zsZdwFdfrhMTj2FIwcDQ","[{""S"":""324 1/2 7th St""},{""S"":""Jersey City, NJ 07302""}]","40.726542 , -74.048619","(201) 655-8285","4.0","Tacos Victoria","62","03/03/2022, 22:37:41","07302"
"DGa4PysLx10aRnXqRQ4Cng","[{""S"":""1513 Myrtle Ave""},{""S"":""Brooklyn, NY 11237""}]","40.6992569 , -73.9152222","(718) 366-8700","4.5","La Mesita Restaurant","89","03/03/2022, 22:37:38","11237"
"2IrDzLVFUFPp229c1x8YNw","[{""S"":""27 Eldridge St""},{""S"":""New York, NY 10002""}]","40.715145 , -73.993698","(212) 925-0805","4.0","Hong Man","135","03/03/2022, 22:37:23","10002"
"_gFBL4-GM8OeE_XY4_-iTA","[{""S"":""2117 State Rt 4""},{""S"":""Fort Lee, NJ 07024""}]","40.86019 , -73.97685","(201) 461-8038","3.5","Sugi Japanese Restaurant","16","03/03/2022, 22:37:20","07024"
"ngUCpsSS8dyyiHr8nu1v5g","[{""S"":""1232 Anderson Ave""},{""S"":""Fort Lee, NJ 07024""}]","40.84015 , -73.980957","(201) 496-6688","4.5","Oh Mammy Curry Factory","40","03/03/2022, 22:37:16","07024"
"ub2VfE7SRLJABAClzGZp3A","[{""S"":""30 W 24th St""},{""S"":""New York, NY 10010""}]","40.742807 , -73.991138","(212) 242-3491","4.0","Tacombi - Flatiron","702","03/03/2022, 22:37:33","10010"
"'-yR4PHWqpkrPopwv4wrC5g","[{""S"":""434 51st St""},{""S"":""West New York, NJ 07093""}]","40.783243 , -74.019794","(201) 770-0789","4.0","Taquerias Veracruz","35","03/03/2022, 22:37:41","07093"
"6AceOt3FeKUMTUdXMm_4yQ","[{""S"":""250 E 14th St""},{""S"":""New York, NY 10003""}]","40.73234691370474 , -73.98533464110466","(212) 239-6633","3.5","Tio Pio","14","03/03/2022, 22:37:19","10003"
"hE2GaFRKhafpUPAYyNRTCQ","[{""S"":""42-25 Vernon Blvd""},{""S"":""Unit C""},{""S"":""Long Island City, NY 11101""}]","40.75338983087063 , -73.94980727485041","(347) 935-3035","4.0","Tributo","29","03/03/2022, 22:37:40","11101"
"Qgv2vyUV-DwK8YwrhU-jtw","[{""S"":""128 W 36th St""},{""S"":""New York, NY 10018""}]","40.7517141867087 , -73.9883603449123","(212) 575-8899","4.0","Lan Sheng Restaurant","192","03/03/2022, 22:37:22","10018"
"iFAAI-7NoceHYVybom5SyA","[{""S"":""7715 37th Ave""},{""S"":""Jackson Heights, NY 11372""}]","40.7494475 , -73.8884253","(718) 426-9789","3.5","New Peking","60","03/03/2022, 22:37:27","11372"
"kIm0oeOaVfC9-2flLPVklA","[{""S"":""462-466 2nd Ave""},{""S"":""New York, NY 10016""}]","40.7398415 , -73.9792862","(212) 597-9999","4.0","Patrizia's Pizza and Pasta","685","03/03/2022, 22:36:36","10016"
"1zGj_OBB4Ne1BevScnWANQ","[{""S"":""23-10 Jackson Ave""},{""S"":""Long Island City, NY 11101""}]","40.745783 , -73.945178","(718) 255-6286","3.5","Yin Traditional Hot Pot","32","03/03/2022, 22:37:27","11101"
"_V7YsDQ4Lb41rqfkuPzm1w","[{""S"":""262 Bleecker St""},{""S"":""New York, NY 10014""}]","40.73115 , -74.00319","(212) 645-2993","4.0","Trattoria Pesce Pasta","266","03/03/2022, 22:37:00","10014"
"6J6u3doRNRrewj4_N_QgPA","[{""S"":""466 Myrtle Ave""},{""S"":""Brooklyn, NY 11205""}]","40.69326 , -73.9666","(718) 230-3313","3.5","Yamashiro","149","03/03/2022, 22:37:16","11205"
"b_x0NR7xLq_llrXOEo-nhg","[{""S"":""213 6th Ave""},{""S"":""New York, NY 10014""}]","40.72753170815836 , -74.00341609999953","(212) 256-0014","4.5","Mitla New York City","24","03/03/2022, 22:37:38","10014"
"4zw8vEJNc4mcHh2ARzj2gw","[{""S"":""458 Myrtle Ave""},{""S"":""Brooklyn, NY 11205""}]","40.693154 , -73.967177","(646) 750-9156","4.5","Osteria Brooklyn","86","03/03/2022, 22:37:06","11205"
"5Ucd5yN_VFlMkhG3QYV2Ng","[{""S"":""79-16 21st Ave""},{""S"":""East Elmhurst, NY 11370""}]","40.770577 , -73.890185","(718) 721-6500","4.5","Piu Bella","58","03/03/2022, 22:37:08","11370"
"a5H9p1B6m6WPVjakPylvdA","[{""S"":""7701 Woodside Ave""},{""S"":""Elmhurst, NY 11373""}]","40.7437053273707 , -73.8878916857991","(718) 672-5266","4.0","Spicy Shallot","663","03/03/2022, 22:37:12","11373"
"mfJaJSspapkcL2MIsNuUjw","[{""S"":""681 Washington Ave""},{""S"":""Brooklyn, NY 11238""}]","40.6768624 , -73.9634715","(347) 955-4519","4.0","Citrico","227","03/03/2022, 22:37:38","11238"
"w6TG3n_XFKi9t8txdqF9sA","[{""S"":""1717 Cornelia St""},{""S"":""Ridgewood, NY 11385""}]","40.7005043029785 , -73.905647277832","(718) 386-8883","3.5","Yummy Chinese Restaurant","23","03/03/2022, 22:37:32","11385"
"VaDTMmv1Yq7A4xBhd1Mb_Q","[{""S"":""228 W 18th St""},{""S"":""New York, NY 10011""}]","40.74156 , -73.99932","(347) 725-6580","4.5","Sanyuu West","17","03/03/2022, 22:37:16","10011"
"z_emTJ2d3kDEe8mz3w-KNw","[{""S"":""552 Vanderbilt Ave""},{""S"":""Brooklyn, NY 11238""}]","40.680141 , -73.968248","(718) 622-1111","4.0","Alta Calidad","231","03/03/2022, 22:37:37","11238"
"s3jou_L_LVYGkNHiuhjlew","[{""S"":""99 7th Ave S""},{""S"":""New York, NY 10014""}]","40.733063 , -74.0028772","(212) 837-1616","4.5","Boucherie West Village","1950","03/03/2022, 22:36:29","10014"
"NMvGg6AwvEMUEjIF1z9Ghw","[{""S"":""88 Essex St""},{""S"":""New York, NY 10002""}]","40.717988 , -73.988314","(212) 473-6643","3.5","Puebla","33","03/03/2022, 22:37:44","10002"
"4FD0TAxe70nb3ngk3sXF9Q","[{""S"":""152 2nd Ave""},{""S"":""Ste A""},{""S"":""New York, NY 10003""}]","40.7293403 , -73.9866071","(917) 261-5963","4.5","Uluh","640","03/03/2022, 22:36:35","10003"
"_QxcsvPsYnOgPhiK6gzCfg","[{""S"":""69 Leonard St""},{""S"":""New York, NY 10013""}]","40.71772 , -74.00538","(212) 404-4600","4.0","SHION 69 Leonard St","66","03/03/2022, 22:37:15","10013"
"fuS39acPaRi38DhSSwEI4Q","[{""S"":""15 Gold St""},{""S"":""New York, NY 10038""}]","40.70789 , -74.00712","(212) 785-5950","4.0","Felice","407","03/03/2022, 22:37:00","10038"
"wZkZmjZEJDraLJgAalnHvA","[{""S"":""125 La Salle St""},{""S"":""New York, NY 10027""}]","40.8141624 , -73.960288","(212) 932-3500","4.0","Pisticci","926","03/03/2022, 22:36:56","10027"
"veku2cg2qaV-7MxwhOMBmg","[{""S"":""38 W 56th St""},{""S"":""New York, NY 10019""}]","40.7629158108786 , -73.9761248066812","(212) 262-8300","4.5","Judge Roy Bean Public House","781","03/03/2022, 22:36:29","10019"
"qI_HCkmN5Hl0ekVgFdHbCw","[{""S"":""42 Union Square E""},{""S"":""New York, NY 10003""}]","40.73629959165788 , -73.98898789158095","(646) 861-1800","4.5","Beyond Wok","10","03/03/2022, 22:37:28","10003"
"1xxx4X6harPvGMcPmS15BA","[{""S"":""189 Newark Ave""},{""S"":""Jersey City, NJ 07302""}]","40.7213095265887 , -74.0456302242358","(201) 333-8634","4.0","Miso Ramen","467","03/03/2022, 22:37:12","07302"
"6Dyvbe04UjeNTh7YbykZ8w","[{""S"":""161 7th Ave""},{""S"":""Brooklyn, NY 11215""}]","40.67212 , -73.97704","(917) 909-0589","4.0","Papi's Grill","101","03/03/2022, 22:37:40","11215"
"wdGMVLUzocmnl2tST0lheg","[{""S"":""53 Bayard St""},{""S"":""New York, NY 10013""}]","40.71525 , -73.99765","(646) 998-5223","4.0","YunShang Rice Noodle House","244","03/03/2022, 22:37:22","10013"
"hXqrA_Z3jZ8Q1O6ZehWSwQ","[{""S"":""35-57 Crescent St""},{""S"":""Astoria, NY 11106""}]","40.75842829623015 , -73.932968","(917) 832-7165","4.5","Sami's Kabab House","451","03/03/2022, 22:36:35","11106"
"dBpttLTwkOT3HtFZ-u9vgQ","[{""S"":""5917 Roosevelt Ave""},{""S"":""Woodside, NY 11377""}]","40.7455887091084 , -73.9046854516638","(718) 505-8888","3.5","Panda Garden Restaurant","30","03/03/2022, 22:37:30","11377"
"IRQmUno4GQMvEDifCXO-cw","[{""S"":""3141 Broadway""},{""S"":""New York, NY 10027""}]","40.8140965 , -73.9597942","(212) 749-8888","2.0","China Place","45","03/03/2022, 22:37:19","10027"
"KUW8hx5kinOT_XJj3ttCDQ","[{""S"":""1069 1st Ave""},{""S"":""New York, NY 10022""}]","40.75932 , -73.96254","(212) 888-6366","3.5","Go Noodle Nine Moon","69","03/03/2022, 22:37:25","10022"
"herb-gOpfjJGeiYWXb2liw","[{""S"":""429 W 125th St""},{""S"":""New York, NY 10027""}]","40.81221 , -73.95502","","4.0","presto fresh mexican","22","03/03/2022, 22:37:43","10027"
"mhrLDFTxUzW2koRAzjlt5g","[{""S"":""736 Franklin Ave""},{""S"":""Brooklyn, NY 11238""}]","40.673484 , -73.957267","(718) 622-3100","4.0","Chavela's","1185","03/03/2022, 22:37:35","11238"
"C2o3Iw-DXjoUJFgQIbiqkQ","[{""S"":""222 Lafayette St""},{""S"":""New York, NY 10012""}]","40.722062 , -73.997587","(646) 882-1939","4.0","BoCaphe","1635","03/03/2022, 22:36:38","10012"
"8t4gQ-jrbE004hna6Q3uzw","[{""S"":""152 Ludlow St""},{""S"":""New York, NY 10002""}]","40.72084 , -73.98785","(212) 253-0036","2.5","Kind Regards","147","03/03/2022, 22:37:42","10002"
"ojeMH0rbOOMx9ajChbVkJQ","[{""S"":""55 Grand St""},{""S"":""New York, NY 10013""}]","40.722148 , -74.003677","(212) 274-8225","3.5","Papatzul","440","03/03/2022, 22:37:35","10013"
"XoDR_T-ZKYJtZgCocEDcyA","[{""S"":""653 11th Ave""},{""S"":""Ground Level""},{""S"":""New York, NY 10036""}]","40.76452 , -73.99586","(212) 757-2224","4.0","Print","898","03/03/2022, 22:36:32","10036"
"LWp9J-jrHw9v-qyFgAYfyw","[{""S"":""55-01 37th Ave""},{""S"":""Woodside, NY 11377""}]","40.75105 , -73.90653","(212) 786-2068","4.5","Xi'an Famous Foods","30","03/03/2022, 22:37:25","11377"
"J9pgjC191T-odCmTAG-grQ","[{""S"":""60 E 3rd St""},{""S"":""New York, NY 10003""}]","40.72504 , -73.98917","(646) 692-9268","4.0","El Diablito Taqueria","400","03/03/2022, 22:37:34","10003"
"PTYUAAJbEmvIv4EsyRrcnA","[{""S"":""427 Amsterdam Ave""},{""S"":""New York, NY 10024""}]","40.784043 , -73.977391","(212) 580-0007","4.0","Momoya","498","03/03/2022, 22:37:10","10024"
"56PeolgNURAG4x6q7nanmw","[{""S"":""17 W 20th St""},{""S"":""New York, NY 10011""}]","40.74032 , -73.99223","","4.0","Odo","36","03/03/2022, 22:37:15","10011"
"nxTEuWKzkK1tCF4LrhFSUQ","[{""S"":""68 Clinton St""},{""S"":""New York, NY 10002""}]","40.71926 , -73.98475","(212) 920-4485","4.0","Pig and Khao","1740","03/03/2022, 22:36:35","10002"
"A-ert0jDRBfku9ogyW_mEg","[{""S"":""150 E 50th St""},{""S"":""New York, NY 10022""}]","40.7558937072754 , -73.9715347290039","(212) 300-4869","4.5","Spice Symphony","560","03/03/2022, 22:36:31","10022"
"eVk4F9ixl89zyUHJ1G2Aiw","[{""S"":""211 1st Ave""},{""S"":""New York, NY 10003""}]","40.730616 , -73.9834846","(212) 473-7447","4.0","Luzzos La Pizza Napoletana","1056","03/03/2022, 22:36:35","10003"
"MTtqSunPEZwdCJFMHsiHzg","[{""S"":""41 W 33rd St""},{""S"":""New York, NY 10001""}]","40.74873 , -73.98705","(212) 548-6188","4.0","Ai Ki Ya","44","03/03/2022, 22:37:15","10001"
"Edkx9frqYknN9ykTEqTVXg","[{""S"":""40 Main St""},{""S"":""Brooklyn, NY 11201""}]","40.7028045654297 , -73.990852355957","(718) 858-8388","3.0","Miso Restaurant","120","03/03/2022, 22:37:18","11201"
"o7ebhiCJTSsp43ynRDB1qA","[{""S"":""376 W Broadway""},{""S"":""New York, NY 10012""}]","40.723567 , -74.003003","(212) 343-0999","3.0","Cipriani Downtown","365","03/03/2022, 22:37:05","10012"
"zo4JHfD2nWPUiqgsgDOaHQ","[{""S"":""455 E 114th St""},{""S"":""New York, NY 10029""}]","40.79392 , -73.93427","(212) 722-6709","4.5","Rao's","192","03/03/2022, 22:37:00","10029"
"CFR-HzVHKWRMpMAR3LAhzg","[{""S"":""432 Union Ave""},{""S"":""Brooklyn, NY 11211""}]","40.71338 , -73.95136","(347) 916-1062","4.5","Montesacro Pinseria Brooklyn","179","03/03/2022, 22:36:59","11211"
"gGF5MvJ1i4D5Uj7aJgY9jw","[{""S"":""30-30 47th Ave""},{""S"":""Ste 135""},{""S"":""Long Island City, NY 11101""}]","40.742804 , -73.9363744","(718) 298-4388","2.0","Vanessa's Dumpling House","30","03/03/2022, 22:37:32","11101"
"cTE0e96GYzet799EJeStoQ","[{""S"":""149 W 14th St""},{""S"":""New York, NY 10011""}]","40.7384 , -73.99892","(646) 438-9007","4.5","Chama Mama","472","03/03/2022, 22:36:38","10011"
"nzqNfNXjtB6bxp-UN7xXkA","[{""S"":""214 W 39th Street Retail 101""},{""S"":""New York, NY 10018""}]","40.75432 , -73.989333","(917) 965-2214","4.5","Bao Bao Cafe","55","03/03/2022, 22:37:22","10018"
"mQQxpyEegblKERyeuxrb5Q","[{""S"":""452 Amsterdam Ave""},{""S"":""New York, NY 10024""}]","40.785005 , -73.977188","(646) 559-2887","4.0","Vanessa's Dumpling House","74","03/03/2022, 22:37:24","10024"
"4KHjnRNvrkKHchEznhlnSA","[{""S"":""164 Bedford Ave""},{""S"":""Brooklyn, NY 11211""}]","40.718371 , -73.95733","(347) 725-4793","4.0","Sweet Chick","2118","03/03/2022, 22:36:33","11211"
"W5RSIwNKBa7k0jeAs5KDYg","[{""S"":""1574 2nd Ave""},{""S"":""New York, NY 10028""}]","40.775049 , -73.953553","(212) 327-2800","4.0","Mei Jin Ramen","754","03/03/2022, 22:36:35","10028"
"AbNXFnI4OlWZvsQLGKf64w","[{""S"":""222 Dekalb Ave""},{""S"":""Brooklyn, NY 11205""}]","40.68941 , -73.97047","(718) 222-1999","3.5","Dino","311","03/03/2022, 22:37:06","11205"
"'-a5EfIQzUrb1pnMQpsvslw","[{""S"":""8809 River Rd""},{""S"":""North Bergen, NJ 07047""}]","40.80402 , -73.99376","(201) 943-6366","3.5","Lolitas Mexican Cantina- North Bergen","547","03/03/2022, 22:37:35","07047"
"H67xFT7gRbjotRJICrWtPg","[{""S"":""141 1st Ave""},{""S"":""New York, NY 10003""}]","40.72805 , -73.98519","(212) 529-2740","2.5","Kuidouraku","10","03/03/2022, 22:37:20","10003"
"nIYDlplPts4l2G-bMlQbNg","[{""S"":""565 Gorge Rd""},{""S"":""Cliffside Park, NJ 07010""}]","40.82300899845438 , -73.9879742","(201) 313-0802","3.5","Rustica Restaurant & Lounge","503","03/03/2022, 22:37:05","07010"
"56wxE888GknVcUeAXBfqFw","[{""S"":""157 Franklin St""},{""S"":""Brooklyn, NY 11222""}]","40.7318 , -73.9582099","(718) 349-6716","3.0","Shanghai Lee","131","03/03/2022, 22:37:26","11222"
"gPn_MadQRUNClx67z-tQ5g","[{""S"":""570 Lexington Ave""},{""S"":""General Electric Building""},{""S"":""New York, NY 10022""}]","40.75686 , -73.97228","","3.5","Kuro-Obi at UrbanSpace 570 Lex","27","03/03/2022, 22:37:17","10022"
"_FICyzFLQxR7N62I6qU94A","[{""S"":""981 Manhattan Ave""},{""S"":""Brooklyn, NY 11222""}]","40.73263 , -73.95482","(718) 906-9871","4.5","KanaHashi","179","03/03/2022, 22:37:10","11222"
"FZpm4_fbd6P984foOUejWg","[{""S"":""22 W 32nd St""},{""S"":""Fl 2""},{""S"":""New York, NY 10001""}]","40.747514 , -73.986884","(212) 473-2233","4.0","Jongro BBQ","2216","03/03/2022, 22:36:29","10001"
"OWALknbRruLyO8KFPATf_Q","[{""S"":""1794 Broadway""},{""S"":""Brooklyn, NY 11207""}]","40.682073 , -73.909389","(718) 919-9559","3.5","New Jin Shing","38","03/03/2022, 22:37:30","11207"
"o5mMVFk4Hcpk2FuKfgTgdg","[{""S"":""753 Washington St""},{""S"":""New York, NY 10014""}]","40.73687 , -74.00812","(212) 255-2122","4.0","Malaparte","358","03/03/2022, 22:36:58","10014"
"jnHbdsqlTKlPcmJ8BCP9-g","[{""S"":""51 Grove St""},{""S"":""New York, NY 10014""}]","40.733148231901204 , -74.00366777251583","(212) 255-1962","4.0","Via Carota","720","03/03/2022, 22:36:57","10014"
"X4hEgOBOLTYFhlWO-gAFxQ","[{""S"":""228 Thompson St""},{""S"":""New York, NY 10012""}]","40.72929 , -73.99882","(212) 763-0877","4.0","Tipsy Shanghai","288","03/03/2022, 22:37:22","10012"
"Sj2StOWkhHIPE6_sS5RMCQ","[{""S"":""10 E 38th St""},{""S"":""New York, NY 10016""}]","40.75041 , -73.98199","(212) 448-1199","3.5","Evergreen On 38","276","03/03/2022, 22:37:22","10016"
"SyvC0s3y0ZrtnLbwnvw7tw","[{""S"":""85 4th Ave""},{""S"":""New York, NY 10003""}]","40.731338 , -73.990145","(212) 228-2800","3.5","Tim Ho Wan","1791","03/03/2022, 22:37:20","10003"
"oJZq1JmKalXXjqWRKfIjwA","[{""S"":""428 Greenwich St""},{""S"":""New York, NY 10013""}]","40.7222930324682 , -74.0098838048935","(212) 274-0428","4.0","Sushi Azabu","466","03/03/2022, 22:37:10","10013"
"wLzJbddDixAEZrF7VT6_hw","[{""S"":""3658 Broadway""},{""S"":""New York, NY 10031""}]","40.8301996389829 , -73.9473449424522","(646) 682-9249","4.0","Bono Trattoria","335","03/03/2022, 22:37:02","10031"
"SaYTVG7wHCMDBofHCgXPaA","[{""S"":""307 W 47th St""},{""S"":""New York, NY 10036""}]","40.760835 , -73.987823","(646) 918-6923","4.5","Dutch Freds","1711","03/03/2022, 22:36:28","10036"
